Inspection Date,Zip,Failed
2021-10-20,60659,0
2021-10-20,60659,0
2021-10-20,60659,0
2021-10-20,60614,0
2021-10-20,60652,0
2021-10-19,60657,0
2021-10-19,60614,0
2021-10-19,60614,1
2021-10-19,60626,0
2021-10-19,60614,0
2021-10-19,60619,0
2021-10-19,60639,0
2021-10-19,60615,0
2021-10-19,60611,0
2021-10-19,60619,0
2021-10-18,60637,0
2021-10-18,60609,0
2021-10-18,60628,0
2021-10-18,60629,0
2021-10-18,60629,0
2021-10-18,60609,0
2021-10-18,60659,1
2021-10-18,60614,0
2021-10-18,60605,0
2021-10-15,60657,0
2021-10-18,60624,0
2021-10-15,60630,0
2021-10-15,60601,0
2021-10-15,60618,0
2021-10-15,60642,0
2021-10-15,60608,0
2021-10-15,60661,0
2021-10-15,60638,0
2021-10-14,60602,0
2021-10-13,60640,0
2021-10-13,60622,0
2021-10-13,60657,0
2021-10-13,60642,0
2021-10-13,60607,0
2021-10-13,60659,0
2021-10-13,60611,0
2021-10-13,60601,0
2021-10-13,60632,0
2021-10-12,60611,0
2021-10-12,60645,0
2021-10-12,60654,0
2021-10-12,60607,0
2021-10-12,60659,0
2021-10-12,60630,0
2021-10-12,60659,0
2021-10-08,60617,0
2021-10-08,60660,0
2021-10-08,60629,0
2021-10-08,60660,1
2021-10-08,60613,0
2021-10-08,60634,0
2021-10-08,60629,0
2021-10-07,60639,0
2021-10-07,60623,0
2021-10-07,60642,0
2021-10-07,60642,0
2021-10-07,60618,0
2021-10-07,60618,0
2021-10-07,60618,0
2021-10-07,60605,1
2021-10-07,60632,0
2021-10-07,60647,0
2021-10-06,60657,0
2021-10-06,60657,0
2021-10-06,60632,0
2021-10-06,60622,0
2021-10-06,60629,0
2021-10-06,60634,0
2021-10-06,60638,1
2021-10-06,60654,1
2021-10-06,60618,0
2021-10-06,60608,0
2021-10-05,60608,0
2021-10-06,60652,0
2021-10-05,60634,0
2021-10-05,60615,0
2021-10-05,60605,0
2021-10-05,60617,0
2021-10-05,60611,1
2021-10-05,60622,0
2021-10-05,60657,1
2021-10-04,60624,0
2021-10-04,60607,0
2021-10-04,60659,0
2021-10-04,60608,0
2021-10-04,60617,0
2021-10-04,60615,0
2021-10-04,60654,0
2021-10-04,60632,0
2021-10-04,60637,0
2021-10-01,60607,0
2021-10-01,60660,1
2021-10-01,60618,0
2021-10-01,60614,0
2021-10-01,60625,0
2021-10-01,60625,0
2021-10-01,60638,0
2021-10-01,60632,0
2021-10-01,60639,0
2021-10-01,60614,0
2021-09-30,90067,0
2021-09-30,60622,0
2021-09-30,60611,0
2021-09-30,60602,0
2021-09-30,60608,0
2021-09-29,60618,0
2021-09-29,60659,0
2021-09-29,60607,0
2021-09-29,60618,0
2021-09-29,60607,0
2021-09-29,60609,0
2021-09-29,60640,0
2021-09-29,60629,1
2021-09-29,60614,0
2021-09-28,60615,0
2021-09-28,60646,0
2021-09-28,60608,0
2021-09-28,60660,0
2021-09-28,60616,0
2021-09-28,60607,0
2021-09-28,60636,0
2021-09-27,60618,0
2021-09-27,60607,0
2021-09-27,60630,0
2021-09-27,60609,1
2021-09-27,60625,0
2021-09-27,60611,0
2021-09-27,60615,0
2021-09-27,60611,0
2021-09-27,60617,0
2021-09-27,60607,0
2021-09-24,60666,0
2021-09-24,60629,0
2021-09-24,60607,0
2021-09-24,60608,0
2021-09-23,60605,0
2021-09-23,60604,0
2021-09-23,60608,0
2021-09-23,60638,0
2021-09-23,60604,0
2021-09-23,60610,0
2021-09-23,60604,0
2021-09-22,60622,0
2021-09-22,60657,0
2021-09-22,60622,0
2021-09-22,60640,0
2021-09-22,60636,0
2021-09-22,60614,0
2021-09-22,60633,0
2021-09-22,60654,0
2021-09-21,60654,0
2021-09-21,60626,0
2021-09-21,60603,0
2021-09-21,60622,0
2021-09-21,60601,0
2021-09-21,60654,0
2021-09-21,60631,0
2021-09-21,60618,0
2021-09-21,60601,0
2021-09-21,60647,0
2021-09-20,60616,0
2021-09-20,60657,0
2021-09-20,60654,0
2021-09-20,60607,0
2021-09-20,60608,0
2021-09-20,60616,0
2021-09-20,60629,0
2021-09-20,60608,0
2021-09-20,60657,0
2021-09-17,60629,0
2021-09-17,60620,0
2021-09-17,60640,1
2021-09-17,60659,0
2021-09-17,60651,0
2021-09-17,60626,0
2021-09-17,60657,0
2021-09-17,60655,1
2021-09-17,60645,0
2021-09-17,60638,0
2021-09-16,60610,1
2021-09-16,60636,0
2021-09-16,60613,0
2021-09-16,60614,0
2021-09-15,60659,1
2021-09-15,60601,0
2021-09-15,60629,0
2021-09-15,60625,0
2021-09-14,60651,0
2021-09-14,60615,1
2021-09-14,60647,0
2021-09-14,60622,0
2021-09-14,60621,0
2021-09-14,60634,0
2021-09-14,60617,0
2021-09-14,60608,0
2021-09-14,60625,0
2021-09-14,60632,0
2021-09-14,60601,0
2021-09-13,60643,0
2021-09-13,60618,0
2021-09-13,60618,0
2021-09-13,60651,0
2021-09-10,60659,1
2021-09-10,60617,0
2021-09-09,60616,0
2021-09-09,60615,0
2021-09-09,60653,0
2021-09-09,60805,0
2021-09-09,60661,0
2021-09-09,60639,0
2021-09-09,60623,0
2021-09-09,60645,1
2021-09-09,60623,0
2021-09-08,60620,0
2021-09-08,60707,0
2021-09-08,60639,0
2021-09-08,60609,0
2021-09-08,60618,0
2021-09-08,60609,0
2021-09-08,60653,0
2021-09-07,60618,0
2021-09-07,60660,0
2021-09-07,60647,0
2021-09-03,60615,0
2021-09-03,60618,0
2021-09-03,60618,0
2021-09-03,60632,0
2021-09-03,60634,0
2021-09-02,60634,0
2021-09-02,60607,0
2021-09-02,60655,0
2021-09-02,60639,0
2021-09-01,60634,0
2021-09-01,60657,0
2021-09-01,60614,0
2021-09-01,60628,0
2021-09-01,60608,0
2021-09-01,60628,0
2021-09-01,60611,0
2021-09-01,60642,0
2021-09-01,60647,0
2021-09-01,60707,0
2021-08-31,60616,0
2021-08-31,60654,0
2021-08-31,60618,0
2021-08-31,60654,0
2021-08-31,60613,1
2021-08-30,60657,0
2021-08-30,60621,1
2021-08-30,60601,0
2021-08-30,60618,0
2021-08-27,60623,0
2021-08-27,60640,1
2021-08-27,60639,0
2021-08-27,60643,0
2021-08-27,60618,0
2021-08-27,60660,0
2021-08-26,60644,0
2021-08-26,60632,0
2021-08-26,60618,1
2021-08-26,60612,0
2021-08-26,60660,0
2021-08-26,60612,1
2021-08-26,60614,0
2021-08-26,60655,0
2021-08-26,60614,0
2021-08-26,60615,0
2021-08-26,60607,0
2021-08-26,60614,0
2021-08-25,60609,0
2021-08-25,60660,0
2021-08-25,60609,0
2021-08-25,60601,0
2021-08-25,60666,0
2021-08-25,60625,0
2021-08-25,60601,0
2021-08-25,60634,0
2021-08-25,60657,0
2021-08-25,60647,0
2021-08-25,60610,0
2021-08-25,60617,0
2021-08-24,60632,0
2021-08-24,60606,0
2021-08-24,60647,0
2021-08-24,60618,0
2021-08-24,60618,0
2021-08-24,60636,1
2021-08-24,60631,0
2021-08-24,60602,0
2021-08-24,60625,0
2021-08-24,60625,0
2021-08-23,60620,0
2021-08-23,60634,0
2021-08-23,60660,0
2021-08-23,60624,0
2021-08-23,60624,0
2021-08-23,60642,0
2021-08-23,60608,0
2021-08-23,60642,0
2021-08-23,60611,0
2021-08-20,60647,0
2021-08-20,60626,0
2021-08-20,60647,0
2021-08-20,60617,0
2021-08-20,60632,0
2021-08-20,60659,0
2021-08-19,60624,0
2021-08-20,60645,0
2021-08-19,60647,0
2021-08-19,60625,0
2021-08-19,60632,0
2021-08-19,60653,0
2021-08-19,60640,1
2021-08-19,60647,0
2021-08-19,60608,0
2021-08-19,60629,0
2021-08-19,60654,0
2021-08-18,60660,0
2021-08-18,60657,1
2021-08-18,60603,0
2021-08-18,60609,0
2021-08-18,60618,0
2021-08-17,60629,0
2021-08-17,60657,1
2021-08-17,60616,0
2021-08-17,60653,0
2021-08-17,60607,0
2021-08-17,60666,0
2021-08-17,60653,0
2021-08-17,60645,0
2021-08-17,60603,0
2021-08-17,60625,1
2021-08-17,60603,0
2021-08-17,60637,0
2021-08-17,60606,0
2021-08-17,60641,0
2021-08-16,60640,0
2021-08-16,60611,0
2021-08-16,60607,0
2021-08-16,60647,0
2021-08-13,60647,0
2021-08-13,60632,0
2021-08-13,60626,0
2021-08-13,60647,0
2021-08-13,60617,0
2021-08-13,60614,0
2021-08-13,60636,0
2021-08-13,60647,1
2021-08-13,60630,0
2021-08-13,60630,0
2021-08-13,60620,0
2021-08-12,60608,0
2021-08-12,60639,0
2021-08-12,60626,0
2021-08-12,60622,0
2021-08-12,60605,0
2021-08-12,60608,0
2021-08-12,60626,0
2021-08-12,60657,1
2021-08-12,60620,0
2021-08-12,60638,0
2021-08-12,60621,0
2021-08-11,60628,0
2021-08-12,60660,0
2021-08-11,60640,0
2021-08-11,60631,0
2021-08-11,60628,0
2021-08-11,60608,0
2021-08-11,60634,0
2021-08-11,60639,0
2021-08-10,60642,0
2021-08-10,60642,0
2021-08-10,60605,0
2021-08-10,60625,1
2021-08-10,60601,0
2021-08-10,60601,0
2021-08-10,60612,0
2021-08-10,60614,0
2021-08-10,60611,0
2021-08-10,60622,0
2021-08-10,60625,0
2021-08-10,60639,0
2021-08-10,60647,0
2021-08-09,60632,0
2021-08-09,60601,0
2021-08-09,60639,0
2021-08-09,60632,0
2021-08-09,60629,0
2021-08-09,60608,0
2021-08-09,60607,0
2021-08-06,60613,0
2021-08-06,60625,0
2021-08-06,60652,0
2021-08-06,60632,0
2021-08-06,60657,0
2021-08-06,60659,0
2021-08-06,60604,0
2021-08-06,60608,0
2021-08-06,60646,0
2021-08-05,60607,0
2021-08-05,60609,0
2021-08-05,60607,0
2021-08-05,60625,0
2021-08-05,60614,0
2021-08-05,60660,0
2021-08-05,60654,0
2021-08-04,60609,1
2021-08-03,60644,0
2021-08-03,60638,0
2021-08-03,60638,0
2021-08-03,60616,0
2021-08-03,60608,0
2021-08-03,60625,0
2021-08-03,60607,0
2021-08-03,60625,0
2021-08-03,60611,0
2021-08-02,60623,0
2021-08-02,60625,0
2021-08-02,60647,0
2021-08-02,60616,0
2021-08-02,60613,0
2021-08-02,60637,0
2021-08-02,60613,0
2021-08-02,60626,0
2021-07-30,60622,0
2021-07-30,60607,0
2021-07-30,60624,0
2021-07-30,60641,0
2021-07-30,60640,1
2021-07-30,60625,0
2021-07-30,60636,0
2021-07-29,60649,0
2021-07-29,60614,0
2021-07-29,60646,0
2021-07-29,60611,0
2021-07-29,60654,0
2021-07-29,60618,0
2021-07-29,60619,0
2021-07-29,60634,0
2021-07-28,60619,0
2021-07-28,60640,0
2021-07-28,60609,0
2021-07-28,60634,0
2021-07-28,60634,0
2021-07-27,60640,0
2021-07-27,60619,0
2021-07-27,60656,0
2021-07-27,60619,0
2021-07-27,60647,0
2021-07-27,60659,0
2021-07-27,60657,0
2021-07-27,60659,0
2021-07-26,60611,0
2021-07-26,60614,0
2021-07-26,60619,0
2021-07-26,60659,0
2021-07-26,60654,0
2021-07-26,60629,0
2021-07-26,60611,0
2021-07-26,60618,0
2021-07-26,60614,0
2021-07-26,60619,0
2021-07-26,60616,0
2021-07-26,60613,0
2021-07-26,60613,0
2021-07-23,60641,0
2021-07-23,60623,0
2021-07-23,60647,0
2021-07-23,60614,0
2021-07-23,60614,0
2021-07-23,60618,0
2021-07-23,60646,0
2021-07-22,60613,0
2021-07-22,60615,0
2021-07-22,60620,0
2021-07-22,60620,0
2021-07-22,60638,0
2021-07-22,60613,0
2021-07-22,60657,0
2021-07-22,60616,0
2021-07-21,60632,0
2021-07-21,60618,0
2021-07-21,60638,0
2021-07-21,60625,1
2021-07-21,60638,0
2021-07-21,60647,0
2021-07-21,60614,0
2021-07-21,60645,0
2021-07-21,60619,0
2021-07-20,60613,0
2021-07-20,60618,0
2021-07-20,60645,0
2021-07-20,60622,0
2021-07-19,60609,1
2021-07-19,60652,0
2021-07-19,60610,0
2021-07-19,60618,0
2021-07-19,60609,0
2021-07-19,60634,0
2021-07-19,60611,0
2021-07-19,60631,0
2021-07-19,60660,0
2021-07-16,60612,0
2021-07-16,60707,0
2021-07-16,60634,0
2021-07-16,60625,0
2021-07-16,60618,0
2021-07-16,60624,0
2021-07-16,60644,0
2021-07-16,60623,0
2021-07-16,60624,0
2021-07-15,60642,0
2021-07-15,60643,0
2021-07-15,60608,0
2021-07-15,60649,0
2021-07-15,60622,0
2021-07-14,60625,1
2021-07-14,60610,0
2021-07-14,60646,0
2021-07-14,60625,0
2021-07-14,60626,0
2021-07-14,60610,0
2021-07-14,60647,0
2021-07-14,60634,0
2021-07-14,60646,0
2021-07-13,60647,0
2021-07-13,60657,0
2021-07-13,60649,0
2021-07-13,60630,0
2021-07-13,60649,0
2021-07-13,60616,0
2021-07-13,60654,0
2021-07-13,60619,0
2021-07-13,60625,0
2021-07-12,60640,0
2021-07-12,60647,0
2021-07-12,60618,0
2021-07-12,60643,0
2021-07-12,60640,1
2021-07-09,60625,1
2021-07-09,60631,0
2021-07-09,60625,0
2021-07-09,60651,0
2021-07-08,60610,0
2021-07-08,60609,0
2021-07-08,60630,0
2021-07-08,60611,0
2021-07-08,60644,0
2021-07-08,60616,0
2021-07-08,60609,0
2021-07-07,60603,0
2021-07-07,60626,0
2021-07-07,60625,0
2021-07-07,60651,0
2021-07-07,60612,0
2021-07-07,60641,0
2021-07-07,60641,0
2021-07-06,60614,0
2021-07-06,60614,0
2021-07-06,60660,0
2021-07-06,60657,0
2021-07-06,60617,0
2021-07-06,60642,0
2021-07-02,60625,1
2021-07-02,60622,0
2021-07-01,60647,0
2021-07-01,60639,0
2021-07-01,60629,0
2021-07-01,60651,1
2021-07-01,60626,0
2021-07-01,60618,0
2021-07-01,60651,0
2021-06-30,60626,0
2021-06-30,60624,0
2021-06-30,60607,0
2021-06-30,60647,0
2021-06-30,60625,0
2021-06-30,60626,0
2021-06-30,60607,0
2021-06-30,60618,0
2021-06-30,60623,0
2021-06-30,60609,0
2021-06-30,60619,0
2021-06-29,60654,0
2021-06-30,60632,0
2021-06-29,60642,0
2021-06-29,60634,0
2021-06-28,60631,0
2021-06-28,60660,0
2021-06-28,60622,1
2021-06-28,60654,0
2021-06-28,60625,0
2021-06-28,60660,0
2021-06-25,60623,0
2021-06-25,60657,0
2021-06-25,60639,0
2021-06-25,60652,0
2021-06-25,60617,0
2021-06-25,60640,0
2021-06-24,60631,1
2021-06-24,60601,0
2021-06-24,60647,0
2021-06-24,60651,0
2021-06-24,60621,0
2021-06-24,60659,0
2021-06-23,60659,0
2021-06-23,60656,1
2021-06-23,60607,0
2021-06-23,60607,0
2021-06-23,60603,0
2021-06-23,60626,0
2021-06-23,60611,0
2021-06-22,60657,1
2021-06-22,60659,0
2021-06-22,60624,1
2021-06-22,60617,0
2021-06-22,60615,0
2021-06-22,60647,0
2021-06-22,60601,0
2021-06-22,60639,0
2021-06-22,60607,0
2021-06-22,60613,0
2021-06-22,60605,0
2021-06-21,60613,0
2021-06-21,60623,0
2021-06-21,60613,0
2021-06-21,60644,0
2021-06-21,60616,0
2021-06-21,60608,0
2021-06-21,60608,0
2021-06-21,60609,0
2021-06-21,60654,1
2021-06-21,60634,0
2021-06-21,60632,0
2021-06-21,60628,0
2021-06-21,60623,0
2021-06-21,60625,0
2021-06-18,60660,0
2021-06-18,60620,0
2021-06-18,60608,0
2021-06-18,60632,0
2021-06-18,60646,0
2021-06-18,60610,0
2021-06-18,60637,0
2021-06-17,60637,0
2021-06-17,60609,1
2021-06-17,60607,0
2021-06-17,60620,1
2021-06-17,60651,0
2021-06-17,60637,0
2021-06-17,60643,0
2021-06-16,60612,1
2021-06-16,60622,0
2021-06-16,60644,0
2021-06-16,60618,0
2021-06-16,60618,1
2021-06-16,60611,0
2021-06-16,60630,0
2021-06-16,60614,0
2021-06-16,60628,0
2021-06-15,60608,0
2021-06-15,60659,0
2021-06-15,60611,0
2021-06-15,60614,0
2021-06-15,60603,0
2021-06-15,60622,0
2021-06-14,60628,0
2021-06-14,60634,0
2021-06-14,60615,0
2021-06-14,60638,0
2021-06-14,60660,0
2021-06-14,60618,1
2021-06-14,60645,0
2021-06-14,60649,0
2021-06-14,60609,1
2021-06-14,60611,0
2021-06-14,60601,0
2021-06-14,60623,0
2021-06-11,60639,0
2021-06-11,60632,0
2021-06-11,60632,0
2021-06-11,60634,0
2021-06-11,60614,0
2021-06-11,60647,0
2021-06-10,60628,0
2021-06-10,60607,0
2021-06-10,60609,1
2021-06-10,60616,0
2021-06-10,60660,0
2021-06-09,60641,0
2021-06-09,60641,0
2021-06-09,60611,0
2021-06-09,60622,0
2021-06-09,60607,1
2021-06-09,60634,0
2021-06-09,60623,0
2021-06-09,60615,0
2021-06-08,60641,0
2021-06-08,60647,0
2021-06-08,60645,0
2021-06-08,60601,0
2021-06-08,60634,0
2021-06-08,60657,0
2021-06-08,60661,0
2021-06-08,60630,0
2021-06-08,60647,0
2021-06-07,60647,0
2021-06-07,60622,0
2021-06-07,60611,0
2021-06-07,60634,0
2021-06-07,60619,0
2021-06-07,60616,0
2021-06-07,60616,0
2021-06-07,60631,0
2021-06-07,60634,0
2021-06-07,60707,0
2021-06-04,60628,0
2021-06-04,60617,0
2021-06-04,60631,0
2021-06-04,60629,0
2021-06-04,60647,0
2021-06-03,60616,0
2021-06-03,60661,0
2021-06-03,60640,1
2021-06-03,60615,0
2021-06-03,60606,0
2021-06-03,60629,0
2021-06-03,60622,0
2021-06-03,60646,0
2021-06-02,60641,0
2021-06-02,60661,0
2021-06-02,60651,0
2021-06-02,60609,0
2021-06-02,60608,0
2021-06-02,60603,0
2021-06-02,60603,0
2021-06-02,60649,1
2021-06-02,60643,0
2021-06-01,60625,0
2021-06-01,60613,0
2021-05-28,60641,0
2021-05-28,60623,0
2021-05-28,60638,0
2021-05-28,60632,0
2021-05-28,60630,0
2021-05-28,60613,0
2021-05-28,60630,0
2021-05-28,60634,0
2021-05-28,60660,0
2021-05-27,60614,1
2021-05-27,60637,1
2021-05-27,60618,0
2021-05-27,60647,0
2021-05-27,60639,0
2021-05-27,60639,0
2021-05-27,60640,1
2021-05-27,60611,0
2021-05-27,60629,0
2021-05-26,60644,0
2021-05-26,60628,0
2021-05-26,60601,0
2021-05-26,60613,0
2021-05-26,60622,0
2021-05-26,60641,0
2021-05-26,60609,0
2021-05-26,60621,0
2021-05-26,60605,0
2021-05-25,60601,0
2021-05-25,60607,0
2021-05-25,60621,0
2021-05-25,60659,0
2021-05-25,60656,0
2021-05-25,60605,0
2021-05-25,60629,0
2021-05-25,60642,1
2021-05-25,60659,1
2021-05-24,60616,0
2021-05-24,60657,0
2021-05-24,60631,0
2021-05-24,60623,0
2021-05-24,60621,0
2021-05-24,60618,0
2021-05-24,60618,0
2021-05-21,60639,0
2021-05-21,60632,0
2021-05-21,60608,0
2021-05-21,60614,0
2021-05-21,60611,0
2021-05-21,60624,0
2021-05-20,60603,0
2021-05-20,60639,0
2021-05-20,60603,0
2021-05-20,60613,0
2021-05-20,60613,0
2021-05-20,60625,0
2021-05-20,60623,0
2021-05-20,60614,0
2021-05-20,60611,0
2021-05-20,60611,0
2021-05-20,60613,0
2021-05-20,60606,0
2021-05-20,60606,0
2021-05-20,60660,0
2021-05-20,60611,0
2021-05-19,60611,0
2021-05-19,60641,0
2021-05-19,60631,0
2021-05-19,60654,0
2021-05-19,60601,0
2021-05-19,60630,0
2021-05-19,60630,0
2021-05-19,60622,0
2021-05-19,60631,0
2021-05-19,60607,0
2021-05-19,60666,0
2021-05-19,60613,0
2021-05-18,60632,0
2021-05-18,60653,0
2021-05-18,60610,0
2021-05-18,60616,0
2021-05-18,60613,0
2021-05-18,60613,0
2021-05-18,60613,0
2021-05-18,60626,0
2021-05-18,60618,0
2021-05-18,60656,1
2021-05-18,60656,1
2021-05-18,60659,1
2021-05-18,60605,0
2021-05-18,60642,0
2021-05-17,60634,0
2021-05-17,60625,0
2021-05-17,60625,0
2021-05-17,60626,0
2021-05-17,60641,0
2021-05-17,60617,0
2021-05-17,60601,0
2021-05-17,60607,0
2021-05-14,60608,0
2021-05-14,60637,0
2021-05-14,60608,0
2021-05-14,60652,0
2021-05-14,60629,0
2021-05-14,60608,0
2021-05-14,60641,0
2021-05-14,60628,0
2021-05-14,60634,0
2021-05-14,60647,0
2021-05-13,60639,1
2021-05-13,60623,0
2021-05-13,60626,0
2021-05-13,60647,0
2021-05-13,60654,0
2021-05-13,60607,1
2021-05-13,60638,0
2021-05-13,60607,1
2021-05-12,60618,0
2021-05-12,60610,0
2021-05-12,60641,1
2021-05-12,60623,0
2021-05-12,60634,1
2021-05-12,60623,0
2021-05-12,60630,0
2021-05-12,60657,1
2021-05-11,60611,0
2021-05-11,60610,0
2021-05-11,60647,0
2021-05-11,60614,0
2021-05-11,60613,1
2021-05-10,60642,0
2021-05-10,60621,0
2021-05-10,60614,0
2021-05-10,60666,0
2021-05-10,60641,0
2021-05-10,60632,0
2021-05-10,60623,0
2021-05-07,60659,0
2021-05-07,60666,0
2021-05-07,60652,0
2021-05-07,60618,0
2021-05-07,60641,0
2021-05-07,60613,0
2021-05-07,60613,0
2021-05-07,60610,0
2021-05-06,60630,0
2021-05-06,60634,0
2021-05-06,60636,1
2021-05-06,60611,0
2021-05-06,60639,0
2021-05-06,60614,0
2021-05-05,60654,0
2021-05-05,60659,0
2021-05-05,60609,1
2021-05-05,60634,0
2021-05-05,60606,0
2021-05-05,60609,0
2021-05-05,60614,0
2021-05-04,60657,1
2021-05-04,60630,0
2021-05-04,60628,0
2021-05-04,60625,0
2021-05-03,60609,0
2021-05-03,60612,0
2021-05-03,60608,0
2021-05-03,60601,0
2021-04-30,60608,0
2021-04-30,60644,0
2021-04-30,60608,0
2021-04-30,60608,0
2021-04-30,60653,0
2021-04-30,60634,0
2021-04-30,60660,0
2021-04-30,60625,0
2021-04-29,60617,0
2021-04-30,60625,0
2021-04-29,60607,0
2021-04-29,60656,0
2021-04-29,60618,0
2021-04-29,60614,0
2021-04-29,60652,0
2021-04-29,60616,1
2021-04-28,60636,0
2021-04-28,60629,0
2021-04-28,60630,0
2021-04-27,60610,0
2021-04-27,60639,0
2021-04-27,60616,0
2021-04-27,60626,0
2021-04-27,60645,0
2021-04-27,60626,0
2021-04-27,60646,0
2021-04-27,60647,0
2021-04-26,60611,0
2021-04-26,60611,0
2021-04-26,60625,0
2021-04-26,60634,0
2021-04-26,60634,0
2021-04-26,60654,0
2021-04-26,60610,0
2021-04-26,60647,0
2021-04-26,60637,0
2021-04-26,60601,0
2021-04-26,60647,0
2021-04-26,60657,0
2021-04-23,60707,0
2021-04-23,60608,0
2021-04-23,60613,0
2021-04-23,60660,0
2021-04-23,60614,0
2021-04-23,60640,0
2021-04-22,60636,0
2021-04-22,60601,0
2021-04-22,60612,0
2021-04-22,60601,1
2021-04-22,60621,1
2021-04-22,60615,0
2021-04-22,60615,0
2021-04-22,60601,0
2021-04-22,60630,0
2021-04-21,60611,0
2021-04-21,60666,0
2021-04-21,60607,0
2021-04-21,60611,0
2021-04-21,60666,0
2021-04-21,60666,0
2021-04-21,60609,0
2021-04-21,60634,0
2021-04-21,60647,0
2021-04-21,60647,0
2021-04-21,60619,0
2021-04-21,60630,0
2021-04-20,60608,0
2021-04-20,60634,0
2021-04-20,60656,0
2021-04-20,60641,1
2021-04-20,60649,0
2021-04-20,60613,0
2021-04-20,60607,0
2021-04-20,60601,0
2021-04-19,60607,0
2021-04-19,60620,0
2021-04-19,60637,0
2021-04-19,60616,0
2021-04-19,60613,0
2021-04-19,60602,0
2021-04-16,60609,1
2021-04-16,60631,0
2021-04-16,60634,0
2021-04-16,60625,0
2021-04-16,60618,0
2021-04-16,60629,0
2021-04-16,60660,0
2021-04-16,60611,0
2021-04-16,60647,0
2021-04-16,60614,0
2021-04-15,60605,0
2021-04-15,60605,0
2021-04-15,60616,1
2021-04-15,60614,0
2021-04-15,60626,0
2021-04-14,60613,0
2021-04-14,60618,0
2021-04-14,60634,1
2021-04-14,60612,1
2021-04-14,60639,0
2021-04-14,60634,0
2021-04-13,60634,0
2021-04-13,60629,1
2021-04-13,60631,0
2021-04-13,60634,1
2021-04-13,60660,0
2021-04-13,60611,0
2021-04-13,60661,0
2021-04-13,60659,0
2021-04-12,60666,0
2021-04-12,60608,0
2021-04-12,60654,0
2021-04-12,60614,0
2021-04-12,60659,0
2021-04-09,60615,0
2021-04-09,60608,0
2021-04-09,60642,0
2021-04-09,60618,0
2021-04-09,60623,0
2021-04-09,60640,0
2021-04-09,60616,0
2021-04-09,60619,1
2021-04-09,60657,0
2021-04-08,60639,0
2021-04-08,60626,0
2021-04-07,60636,0
2021-04-07,60606,0
2021-04-06,60619,0
2021-04-06,60619,0
2021-04-06,60608,0
2021-04-06,60649,0
2021-04-06,60622,0
2021-04-06,60657,0
2021-04-06,60666,0
2021-04-06,60614,1
2021-04-06,60614,0
2021-04-06,60630,0
2021-04-06,60647,0
2021-04-05,60615,1
2021-04-05,60623,0
2021-04-05,60618,0
2021-04-05,60632,0
2021-04-05,60636,0
2021-04-05,60606,0
2021-04-05,60608,0
2021-04-05,60607,0
2021-04-05,60647,0
2021-04-05,60643,0
2021-04-05,60659,0
2021-04-05,60606,0
2021-04-05,60630,0
2021-04-02,60647,0
2021-04-02,60628,0
2021-04-02,60609,1
2021-04-02,60605,1
2021-04-01,60660,0
2021-04-01,60632,0
2021-04-01,60611,0
2021-04-01,60607,0
2021-04-01,60602,0
2021-03-31,60639,1
2021-03-31,60611,0
2021-03-31,60611,0
2021-03-31,60609,0
2021-03-31,60629,0
2021-03-31,60666,0
2021-03-31,60611,0
2021-03-30,60630,1
2021-03-30,60639,0
2021-03-30,60611,0
2021-03-30,60611,0
2021-03-30,60651,0
2021-03-30,60657,1
2021-03-30,60606,0
2021-03-30,60616,1
2021-03-30,60606,0
2021-03-30,60606,0
2021-03-29,60609,1
2021-03-29,60618,0
2021-03-29,60646,0
2021-03-29,60646,0
2021-03-29,60646,0
2021-03-29,60630,0
2021-03-29,60614,0
2021-03-29,60626,0
2021-03-26,60639,0
2021-03-26,60631,0
2021-03-26,60632,0
2021-03-26,60659,0
2021-03-26,60626,1
2021-03-26,60647,0
2021-03-26,60630,0
2021-03-25,60608,0
2021-03-25,60647,0
2021-03-25,60659,0
2021-03-25,60604,0
2021-03-24,60618,0
2021-03-24,60632,0
2021-03-24,60636,0
2021-03-24,60618,0
2021-03-24,60647,0
2021-03-24,60642,1
2021-03-24,60646,0
2021-03-24,60646,0
2021-03-23,60621,0
2021-03-23,60619,0
2021-03-23,60622,0
2021-03-23,60647,0
2021-03-23,60643,0
2021-03-22,60625,0
2021-03-22,60629,1
2021-03-22,60639,0
2021-03-22,60625,0
2021-03-22,60657,0
2021-03-22,60659,0
2021-03-22,60628,0
2021-03-22,60601,0
2021-03-22,60606,0
2021-03-22,60614,0
2021-03-19,60607,0
2021-03-19,60630,0
2021-03-19,60653,0
2021-03-19,60657,0
2021-03-18,60639,0
2021-03-18,60609,0
2021-03-18,60618,0
2021-03-17,60642,0
2021-03-17,60610,0
2021-03-17,60611,0
2021-03-17,60618,0
2021-03-17,60640,0
2021-03-17,60634,0
2021-03-17,60625,0
2021-03-17,60657,1
2021-03-17,60620,0
2021-03-17,60661,0
2021-03-16,60634,0
2021-03-16,60647,0
2021-03-16,60660,0
2021-03-16,60622,0
2021-03-16,60604,0
2021-03-16,60603,0
2021-03-15,60615,0
2021-03-15,60666,0
2021-03-15,60611,0
2021-03-15,60611,0
2021-03-15,60640,1
2021-03-15,60654,0
2021-03-15,60602,0
2021-03-12,60609,0
2021-03-12,60609,0
2021-03-12,60638,0
2021-03-12,60660,0
2021-03-12,60657,0
2021-03-12,60643,0
